Estacion;Fecha inicial;Fecha final;PM2.5
ZIPAQUIRA - URBANO;5/02/2024 4:59;5/02/2024 5:58;6,07
ZIPAQUIRA - URBANO;5/02/2024 3:59;5/02/2024 4:58;4,01
ZIPAQUIRA - URBANO;5/02/2024 2:59;5/02/2024 3:58;3,92
ZIPAQUIRA - URBANO;5/02/2024 1:59;5/02/2024 2:58;2,43
ZIPAQUIRA - URBANO;5/02/2024 0:59;5/02/2024 1:58;2,68
ZIPAQUIRA - URBANO;4/02/2024 23:59;5/02/2024 0:58;4,03
ZIPAQUIRA - URBANO;4/02/2024 22:59;4/02/2024 23:58;4,94
ZIPAQUIRA - URBANO;4/02/2024 21:59;4/02/2024 22:58;4,38
ZIPAQUIRA - URBANO;4/02/2024 20:59;4/02/2024 21:58;4,53
ZIPAQUIRA - URBANO;4/02/2024 19:59;4/02/2024 20:58;4,05
ZIPAQUIRA - URBANO;4/02/2024 18:59;4/02/2024 19:58;3,62
ZIPAQUIRA - URBANO;4/02/2024 17:59;4/02/2024 18:58;3,47
ZIPAQUIRA - URBANO;4/02/2024 16:59;4/02/2024 17:58;2,58
ZIPAQUIRA - URBANO;4/02/2024 15:59;4/02/2024 16:58;2,07
ZIPAQUIRA - URBANO;4/02/2024 14:59;4/02/2024 15:58;2,12
ZIPAQUIRA - URBANO;4/02/2024 13:59;4/02/2024 14:58;2,34
ZIPAQUIRA - URBANO;4/02/2024 12:59;4/02/2024 13:58;2,8
ZIPAQUIRA - URBANO;4/02/2024 11:59;4/02/2024 12:58;2,39
ZIPAQUIRA - URBANO;4/02/2024 10:59;4/02/2024 11:58;4,11
ZIPAQUIRA - URBANO;4/02/2024 9:59;4/02/2024 10:58;5,41
ZIPAQUIRA - URBANO;4/02/2024 8:59;4/02/2024 9:58;7,82
ZIPAQUIRA - URBANO;4/02/2024 7:59;4/02/2024 8:58;5,91
ZIPAQUIRA - URBANO;4/02/2024 6:59;4/02/2024 7:58;6,05
ZIPAQUIRA - URBANO;4/02/2024 5:59;4/02/2024 6:58;5,66
ZIPAQUIRA - URBANO;4/02/2024 4:59;4/02/2024 5:58;2,52
ZIPAQUIRA - URBANO;4/02/2024 3:59;4/02/2024 4:58;1,52
ZIPAQUIRA - URBANO;4/02/2024 1:59;4/02/2024 2:58;5,64
ZIPAQUIRA - URBANO;4/02/2024 0:59;4/02/2024 1:58;5,86
ZIPAQUIRA - URBANO;3/02/2024 23:59;4/02/2024 0:58;6,92
ZIPAQUIRA - URBANO;3/02/2024 22:59;3/02/2024 23:58;7,65
ZIPAQUIRA - URBANO;3/02/2024 21:59;3/02/2024 22:58;7,91
ZIPAQUIRA - URBANO;3/02/2024 20:59;3/02/2024 21:58;10,27
ZIPAQUIRA - URBANO;3/02/2024 19:59;3/02/2024 20:58;8,7
ZIPAQUIRA - URBANO;3/02/2024 18:59;3/02/2024 19:58;6,77
ZIPAQUIRA - URBANO;3/02/2024 17:59;3/02/2024 18:58;5,63
ZIPAQUIRA - URBANO;3/02/2024 16:59;3/02/2024 17:58;5,63
ZIPAQUIRA - URBANO;3/02/2024 15:59;3/02/2024 16:58;4,77
ZIPAQUIRA - URBANO;3/02/2024 13:59;3/02/2024 14:58;4,1
ZIPAQUIRA - URBANO;3/02/2024 12:59;3/02/2024 13:58;4,03
ZIPAQUIRA - URBANO;3/02/2024 11:59;3/02/2024 12:58;7,22
ZIPAQUIRA - URBANO;3/02/2024 10:59;3/02/2024 11:58;8,72
ZIPAQUIRA - URBANO;3/02/2024 9:59;3/02/2024 10:58;9,65
ZIPAQUIRA - URBANO;3/02/2024 8:59;3/02/2024 9:58;10,9
ZIPAQUIRA - URBANO;3/02/2024 7:59;3/02/2024 8:58;16,5
ZIPAQUIRA - URBANO;3/02/2024 6:59;3/02/2024 7:58;17,65
ZIPAQUIRA - URBANO;3/02/2024 5:59;3/02/2024 6:58;15,04
ZIPAQUIRA - URBANO;3/02/2024 4:59;3/02/2024 5:58;12,33
ZIPAQUIRA - URBANO;3/02/2024 3:59;3/02/2024 4:58;13,1
ZIPAQUIRA - URBANO;3/02/2024 2:59;3/02/2024 3:58;12,09
ZIPAQUIRA - URBANO;3/02/2024 1:59;3/02/2024 2:58;10,35
ZIPAQUIRA - URBANO;3/02/2024 0:59;3/02/2024 1:58;8,16
ZIPAQUIRA - URBANO;2/02/2024 23:59;3/02/2024 0:58;9,37
ZIPAQUIRA - URBANO;2/02/2024 22:59;2/02/2024 23:58;9,73
ZIPAQUIRA - URBANO;2/02/2024 21:59;2/02/2024 22:58;10,96
ZIPAQUIRA - URBANO;2/02/2024 20:59;2/02/2024 21:58;11,95
ZIPAQUIRA - URBANO;2/02/2024 19:59;2/02/2024 20:58;11,41
ZIPAQUIRA - URBANO;2/02/2024 18:59;2/02/2024 19:58;12,16
ZIPAQUIRA - URBANO;2/02/2024 17:59;2/02/2024 18:58;12,58
ZIPAQUIRA - URBANO;2/02/2024 16:59;2/02/2024 17:58;7,94
ZIPAQUIRA - URBANO;2/02/2024 15:59;2/02/2024 16:58;4,71
ZIPAQUIRA - URBANO;2/02/2024 14:59;2/02/2024 15:58;4,4
ZIPAQUIRA - URBANO;2/02/2024 13:59;2/02/2024 14:58;6,03
ZIPAQUIRA - URBANO;2/02/2024 12:59;2/02/2024 13:58;5,69
ZIPAQUIRA - URBANO;2/02/2024 11:59;2/02/2024 12:58;6,3
ZIPAQUIRA - URBANO;2/02/2024 10:59;2/02/2024 11:58;7
ZIPAQUIRA - URBANO;2/02/2024 9:59;2/02/2024 10:58;7,31
ZIPAQUIRA - URBANO;2/02/2024 8:59;2/02/2024 9:58;8,97
ZIPAQUIRA - URBANO;2/02/2024 7:59;2/02/2024 8:58;12,97
ZIPAQUIRA - URBANO;2/02/2024 6:59;2/02/2024 7:58;19,35
ZIPAQUIRA - URBANO;2/02/2024 5:59;2/02/2024 6:58;13,78
ZIPAQUIRA - URBANO;2/02/2024 4:59;2/02/2024 5:58;10,34
ZIPAQUIRA - URBANO;2/02/2024 3:59;2/02/2024 4:58;10,73
ZIPAQUIRA - URBANO;2/02/2024 2:59;2/02/2024 3:58;10,05
ZIPAQUIRA - URBANO;2/02/2024 1:59;2/02/2024 2:58;11,13
ZIPAQUIRA - URBANO;2/02/2024 0:59;2/02/2024 1:58;9,66
ZIPAQUIRA - URBANO;1/02/2024 23:59;2/02/2024 0:58;10,68
ZIPAQUIRA - URBANO;1/02/2024 22:59;1/02/2024 23:58;10,2
ZIPAQUIRA - URBANO;1/02/2024 21:59;1/02/2024 22:58;10,65
ZIPAQUIRA - URBANO;1/02/2024 20:59;1/02/2024 21:58;13,37
ZIPAQUIRA - URBANO;1/02/2024 19:59;1/02/2024 20:58;13,09
ZIPAQUIRA - URBANO;1/02/2024 18:59;1/02/2024 19:58;14,14
ZIPAQUIRA - URBANO;1/02/2024 17:59;1/02/2024 18:58;14,45
ZIPAQUIRA - URBANO;1/02/2024 16:59;1/02/2024 17:58;13,55
ZIPAQUIRA - URBANO;1/02/2024 15:59;1/02/2024 16:58;11,87
ZIPAQUIRA - URBANO;1/02/2024 14:59;1/02/2024 15:58;6,71
ZIPAQUIRA - URBANO;1/02/2024 13:59;1/02/2024 14:58;6,91
ZIPAQUIRA - URBANO;1/02/2024 12:59;1/02/2024 13:58;6,98
ZIPAQUIRA - URBANO;1/02/2024 11:59;1/02/2024 12:58;6,25
ZIPAQUIRA - URBANO;1/02/2024 10:59;1/02/2024 11:58;7,55
ZIPAQUIRA - URBANO;1/02/2024 9:59;1/02/2024 10:58;9,16
ZIPAQUIRA - URBANO;1/02/2024 8:59;1/02/2024 9:58;15,2
ZIPAQUIRA - URBANO;1/02/2024 7:59;1/02/2024 8:58;17,31
ZIPAQUIRA - URBANO;1/02/2024 6:59;1/02/2024 7:58;16,55
ZIPAQUIRA - URBANO;1/02/2024 5:59;1/02/2024 6:58;13,78
ZIPAQUIRA - URBANO;1/02/2024 4:59;1/02/2024 5:58;12,96
ZIPAQUIRA - URBANO;1/02/2024 3:59;1/02/2024 4:58;8,37
ZIPAQUIRA - URBANO;1/02/2024 2:59;1/02/2024 3:58;9,04
ZIPAQUIRA - URBANO;1/02/2024 1:59;1/02/2024 2:58;6,09
ZIPAQUIRA - URBANO;1/02/2024 0:59;1/02/2024 1:58;8,22
ZIPAQUIRA - URBANO;31/01/2024 23:59;1/02/2024 0:58;9,12
ZIPAQUIRA - URBANO;31/01/2024 22:59;31/01/2024 23:58;10,33
ZIPAQUIRA - URBANO;31/01/2024 21:59;31/01/2024 22:58;9,59
ZIPAQUIRA - URBANO;31/01/2024 20:59;31/01/2024 21:58;8,9
ZIPAQUIRA - URBANO;31/01/2024 19:59;31/01/2024 20:58;9,55
ZIPAQUIRA - URBANO;31/01/2024 18:59;31/01/2024 19:58;14,77
ZIPAQUIRA - URBANO;31/01/2024 17:59;31/01/2024 18:58;16,26
ZIPAQUIRA - URBANO;31/01/2024 16:59;31/01/2024 17:58;13,4
ZIPAQUIRA - URBANO;31/01/2024 15:59;31/01/2024 16:58;9,24
ZIPAQUIRA - URBANO;31/01/2024 14:59;31/01/2024 15:58;6,82
ZIPAQUIRA - URBANO;31/01/2024 13:59;31/01/2024 14:58;6,59
ZIPAQUIRA - URBANO;31/01/2024 12:59;31/01/2024 13:58;6,81
ZIPAQUIRA - URBANO;31/01/2024 11:59;31/01/2024 12:58;8,01
ZIPAQUIRA - URBANO;31/01/2024 10:59;31/01/2024 11:58;6,36
ZIPAQUIRA - URBANO;31/01/2024 9:59;31/01/2024 10:58;12,09
ZIPAQUIRA - URBANO;31/01/2024 8:59;31/01/2024 9:58;32,63
ZIPAQUIRA - URBANO;31/01/2024 7:59;31/01/2024 8:58;29,68
ZIPAQUIRA - URBANO;31/01/2024 6:59;31/01/2024 7:58;32,21
ZIPAQUIRA - URBANO;31/01/2024 5:59;31/01/2024 6:58;31,21
ZIPAQUIRA - URBANO;31/01/2024 4:59;31/01/2024 5:58;31,15
ZIPAQUIRA - URBANO;31/01/2024 3:59;31/01/2024 4:58;25,06
ZIPAQUIRA - URBANO;31/01/2024 2:59;31/01/2024 3:58;21
ZIPAQUIRA - URBANO;31/01/2024 1:59;31/01/2024 2:58;16,39
ZIPAQUIRA - URBANO;31/01/2024 0:59;31/01/2024 1:58;13,58
ZIPAQUIRA - URBANO;30/01/2024 23:59;31/01/2024 0:58;13,93
ZIPAQUIRA - URBANO;30/01/2024 22:59;30/01/2024 23:58;12,45
ZIPAQUIRA - URBANO;30/01/2024 21:59;30/01/2024 22:58;16,29
ZIPAQUIRA - URBANO;30/01/2024 20:59;30/01/2024 21:58;14,26
ZIPAQUIRA - URBANO;30/01/2024 19:59;30/01/2024 20:58;12,85
ZIPAQUIRA - URBANO;30/01/2024 18:59;30/01/2024 19:58;11,38
ZIPAQUIRA - URBANO;30/01/2024 17:59;30/01/2024 18:58;10,74
ZIPAQUIRA - URBANO;30/01/2024 16:59;30/01/2024 17:58;11,69
ZIPAQUIRA - URBANO;30/01/2024 15:59;30/01/2024 16:58;11,25
ZIPAQUIRA - URBANO;30/01/2024 14:59;30/01/2024 15:58;8,5
ZIPAQUIRA - URBANO;30/01/2024 13:59;30/01/2024 14:58;5,83
ZIPAQUIRA - URBANO;30/01/2024 12:59;30/01/2024 13:58;8,65
ZIPAQUIRA - URBANO;30/01/2024 11:59;30/01/2024 12:58;10,42
ZIPAQUIRA - URBANO;30/01/2024 10:59;30/01/2024 11:58;10,41
ZIPAQUIRA - URBANO;30/01/2024 9:59;30/01/2024 10:58;13,84
ZIPAQUIRA - URBANO;30/01/2024 8:59;30/01/2024 9:58;41,33
ZIPAQUIRA - URBANO;30/01/2024 7:59;30/01/2024 8:58;36,01
ZIPAQUIRA - URBANO;30/01/2024 6:59;30/01/2024 7:58;25,72
ZIPAQUIRA - URBANO;30/01/2024 5:59;30/01/2024 6:58;24,99
ZIPAQUIRA - URBANO;30/01/2024 4:59;30/01/2024 5:58;24,65
ZIPAQUIRA - URBANO;30/01/2024 3:59;30/01/2024 4:58;19,46
ZIPAQUIRA - URBANO;30/01/2024 2:59;30/01/2024 3:58;16,03
ZIPAQUIRA - URBANO;30/01/2024 1:59;30/01/2024 2:58;13,62
ZIPAQUIRA - URBANO;30/01/2024 0:59;30/01/2024 1:58;13,04
ZIPAQUIRA - URBANO;29/01/2024 23:59;30/01/2024 0:58;15,8
ZIPAQUIRA - URBANO;29/01/2024 22:59;29/01/2024 23:58;16,73
ZIPAQUIRA - URBANO;29/01/2024 21:59;29/01/2024 22:58;15,32
ZIPAQUIRA - URBANO;29/01/2024 20:59;29/01/2024 21:58;16,67
ZIPAQUIRA - URBANO;29/01/2024 19:59;29/01/2024 20:58;13,25
ZIPAQUIRA - URBANO;29/01/2024 18:59;29/01/2024 19:58;9,73
ZIPAQUIRA - URBANO;29/01/2024 17:59;29/01/2024 18:58;10,67
ZIPAQUIRA - URBANO;29/01/2024 16:59;29/01/2024 17:58;12,23
ZIPAQUIRA - URBANO;29/01/2024 15:59;29/01/2024 16:58;11,84
ZIPAQUIRA - URBANO;29/01/2024 14:59;29/01/2024 15:58;11,34
ZIPAQUIRA - URBANO;29/01/2024 13:59;29/01/2024 14:58;4,28
ZIPAQUIRA - URBANO;29/01/2024 12:59;29/01/2024 13:58;3,5
ZIPAQUIRA - URBANO;29/01/2024 11:59;29/01/2024 12:58;3,75
ZIPAQUIRA - URBANO;29/01/2024 10:59;29/01/2024 11:58;6,26
ZIPAQUIRA - URBANO;29/01/2024 9:59;29/01/2024 10:58;9,84
ZIPAQUIRA - URBANO;29/01/2024 8:59;29/01/2024 9:58;9,2
ZIPAQUIRA - URBANO;29/01/2024 7:59;29/01/2024 8:58;10,36
ZIPAQUIRA - URBANO;29/01/2024 6:59;29/01/2024 7:58;11,78
ZIPAQUIRA - URBANO;29/01/2024 5:59;29/01/2024 6:58;11,86
ZIPAQUIRA - URBANO;29/01/2024 4:59;29/01/2024 5:58;11,49
ZIPAQUIRA - URBANO;29/01/2024 3:59;29/01/2024 4:58;12,8
ZIPAQUIRA - URBANO;29/01/2024 2:59;29/01/2024 3:58;12,16
ZIPAQUIRA - URBANO;29/01/2024 1:59;29/01/2024 2:58;12,39
ZIPAQUIRA - URBANO;29/01/2024 0:59;29/01/2024 1:58;12,34
ZIPAQUIRA - URBANO;28/01/2024 23:59;29/01/2024 0:58;12,43
ZIPAQUIRA - URBANO;28/01/2024 22:59;28/01/2024 23:58;12,58
ZIPAQUIRA - URBANO;28/01/2024 21:59;28/01/2024 22:58;12,03
ZIPAQUIRA - URBANO;28/01/2024 20:59;28/01/2024 21:58;10,82
ZIPAQUIRA - URBANO;28/01/2024 19:59;28/01/2024 20:58;10,15
ZIPAQUIRA - URBANO;28/01/2024 18:59;28/01/2024 19:58;9,03
ZIPAQUIRA - URBANO;28/01/2024 16:59;28/01/2024 17:58;11,19
ZIPAQUIRA - URBANO;28/01/2024 15:59;28/01/2024 16:58;10,99
ZIPAQUIRA - URBANO;28/01/2024 14:59;28/01/2024 15:58;11,15
ZIPAQUIRA - URBANO;28/01/2024 13:59;28/01/2024 14:58;10,84
ZIPAQUIRA - URBANO;28/01/2024 12:59;28/01/2024 13:58;11,41
ZIPAQUIRA - URBANO;28/01/2024 11:59;28/01/2024 12:58;12,47
ZIPAQUIRA - URBANO;28/01/2024 10:59;28/01/2024 11:58;13,21
ZIPAQUIRA - URBANO;28/01/2024 9:59;28/01/2024 10:58;14,22
ZIPAQUIRA - URBANO;28/01/2024 8:59;28/01/2024 9:58;20,25
ZIPAQUIRA - URBANO;28/01/2024 7:59;28/01/2024 8:58;25,44
ZIPAQUIRA - URBANO;28/01/2024 6:59;28/01/2024 7:58;29,27
ZIPAQUIRA - URBANO;28/01/2024 5:59;28/01/2024 6:58;31,12
ZIPAQUIRA - URBANO;28/01/2024 4:59;28/01/2024 5:58;34,02
ZIPAQUIRA - URBANO;28/01/2024 3:59;28/01/2024 4:58;30,4
ZIPAQUIRA - URBANO;28/01/2024 2:59;28/01/2024 3:58;25,18
ZIPAQUIRA - URBANO;28/01/2024 1:59;28/01/2024 2:58;20,17
ZIPAQUIRA - URBANO;28/01/2024 0:59;28/01/2024 1:58;22,06
ZIPAQUIRA - URBANO;27/01/2024 23:59;28/01/2024 0:58;22,4
ZIPAQUIRA - URBANO;27/01/2024 22:59;27/01/2024 23:58;20,43
ZIPAQUIRA - URBANO;27/01/2024 21:59;27/01/2024 22:58;17,2
ZIPAQUIRA - URBANO;27/01/2024 20:59;27/01/2024 21:58;23,61
ZIPAQUIRA - URBANO;27/01/2024 19:59;27/01/2024 20:58;17,24
ZIPAQUIRA - URBANO;27/01/2024 18:59;27/01/2024 19:58;15,83
ZIPAQUIRA - URBANO;27/01/2024 17:59;27/01/2024 18:58;13,84
ZIPAQUIRA - URBANO;27/01/2024 16:59;27/01/2024 17:58;13,08
ZIPAQUIRA - URBANO;27/01/2024 15:59;27/01/2024 16:58;11,37
ZIPAQUIRA - URBANO;27/01/2024 14:59;27/01/2024 15:58;10,4
ZIPAQUIRA - URBANO;27/01/2024 13:59;27/01/2024 14:58;10,2
ZIPAQUIRA - URBANO;27/01/2024 12:59;27/01/2024 13:58;8,16
ZIPAQUIRA - URBANO;27/01/2024 11:59;27/01/2024 12:58;9,43
ZIPAQUIRA - URBANO;27/01/2024 10:59;27/01/2024 11:58;14,15
ZIPAQUIRA - URBANO;27/01/2024 9:59;27/01/2024 10:58;14,92
ZIPAQUIRA - URBANO;27/01/2024 8:59;27/01/2024 9:58;23,42
ZIPAQUIRA - URBANO;27/01/2024 7:59;27/01/2024 8:58;42,79
ZIPAQUIRA - URBANO;27/01/2024 6:59;27/01/2024 7:58;51,62
ZIPAQUIRA - URBANO;27/01/2024 5:59;27/01/2024 6:58;47
ZIPAQUIRA - URBANO;27/01/2024 4:59;27/01/2024 5:58;50,44
ZIPAQUIRA - URBANO;27/01/2024 3:59;27/01/2024 4:58;48,02
ZIPAQUIRA - URBANO;27/01/2024 2:59;27/01/2024 3:58;37,27
ZIPAQUIRA - URBANO;27/01/2024 1:59;27/01/2024 2:58;36,58
ZIPAQUIRA - URBANO;27/01/2024 0:59;27/01/2024 1:58;33,5
ZIPAQUIRA - URBANO;26/01/2024 23:59;27/01/2024 0:58;17,53
ZIPAQUIRA - URBANO;26/01/2024 22:59;26/01/2024 23:58;9,97
ZIPAQUIRA - URBANO;26/01/2024 21:59;26/01/2024 22:58;10,49
ZIPAQUIRA - URBANO;26/01/2024 20:59;26/01/2024 21:58;10,32
ZIPAQUIRA - URBANO;26/01/2024 19:59;26/01/2024 20:58;11
ZIPAQUIRA - URBANO;26/01/2024 18:59;26/01/2024 19:58;10,99
ZIPAQUIRA - URBANO;26/01/2024 17:59;26/01/2024 18:58;7,67
ZIPAQUIRA - URBANO;26/01/2024 16:59;26/01/2024 17:58;7,24
ZIPAQUIRA - URBANO;26/01/2024 15:59;26/01/2024 16:58;6,58
ZIPAQUIRA - URBANO;26/01/2024 14:59;26/01/2024 15:58;7,71
ZIPAQUIRA - URBANO;26/01/2024 13:59;26/01/2024 14:58;7,22
ZIPAQUIRA - URBANO;26/01/2024 12:59;26/01/2024 13:58;7,82
ZIPAQUIRA - URBANO;26/01/2024 11:59;26/01/2024 12:58;12,82
ZIPAQUIRA - URBANO;26/01/2024 10:59;26/01/2024 11:58;20,04
ZIPAQUIRA - URBANO;26/01/2024 9:59;26/01/2024 10:58;22,67
ZIPAQUIRA - URBANO;26/01/2024 8:59;26/01/2024 9:58;31,24
ZIPAQUIRA - URBANO;26/01/2024 7:59;26/01/2024 8:58;52,74
ZIPAQUIRA - URBANO;26/01/2024 6:59;26/01/2024 7:58;62,21
ZIPAQUIRA - URBANO;26/01/2024 5:59;26/01/2024 6:58;63,33
ZIPAQUIRA - URBANO;26/01/2024 4:59;26/01/2024 5:58;67,53
ZIPAQUIRA - URBANO;26/01/2024 3:59;26/01/2024 4:58;68,81
ZIPAQUIRA - URBANO;26/01/2024 2:59;26/01/2024 3:58;75,66
ZIPAQUIRA - URBANO;26/01/2024 1:59;26/01/2024 2:58;104,15
ZIPAQUIRA - URBANO;26/01/2024 0:59;26/01/2024 1:58;75,44
ZIPAQUIRA - URBANO;25/01/2024 23:59;26/01/2024 0:58;23,64
ZIPAQUIRA - URBANO;25/01/2024 22:59;25/01/2024 23:58;11,32
ZIPAQUIRA - URBANO;25/01/2024 21:59;25/01/2024 22:58;9,22
ZIPAQUIRA - URBANO;25/01/2024 20:59;25/01/2024 21:58;8,13
ZIPAQUIRA - URBANO;25/01/2024 20:00;25/01/2024 20:58;7,31
ZIPAQUIRA - URBANO;25/01/2024 19:00;25/01/2024 19:58;7,92
ZIPAQUIRA - URBANO;25/01/2024 18:00;25/01/2024 18:58;7,45
ZIPAQUIRA - URBANO;25/01/2024 16:59;25/01/2024 17:58;7,05
ZIPAQUIRA - URBANO;25/01/2024 15:59;25/01/2024 16:58;7,4
ZIPAQUIRA - URBANO;25/01/2024 14:59;25/01/2024 15:58;13,05
ZIPAQUIRA - URBANO;25/01/2024 13:59;25/01/2024 14:58;13,78
ZIPAQUIRA - URBANO;25/01/2024 12:59;25/01/2024 13:58;11,75
ZIPAQUIRA - URBANO;25/01/2024 11:59;25/01/2024 12:58;17,16
ZIPAQUIRA - URBANO;25/01/2024 10:59;25/01/2024 11:58;26,99
ZIPAQUIRA - URBANO;25/01/2024 9:59;25/01/2024 10:58;44,14
ZIPAQUIRA - URBANO;25/01/2024 8:59;25/01/2024 9:58;82,01
ZIPAQUIRA - URBANO;25/01/2024 7:59;25/01/2024 8:58;52,23
ZIPAQUIRA - URBANO;25/01/2024 6:59;25/01/2024 7:58;35,05
ZIPAQUIRA - URBANO;25/01/2024 5:59;25/01/2024 6:58;27,71
ZIPAQUIRA - URBANO;25/01/2024 4:59;25/01/2024 5:58;31,05
ZIPAQUIRA - URBANO;25/01/2024 3:59;25/01/2024 4:58;24,3
ZIPAQUIRA - URBANO;25/01/2024 2:59;25/01/2024 3:58;16,62
ZIPAQUIRA - URBANO;25/01/2024 1:59;25/01/2024 2:58;21,37
ZIPAQUIRA - URBANO;25/01/2024 0:59;25/01/2024 1:58;7,85
ZIPAQUIRA - URBANO;24/01/2024 23:59;25/01/2024 0:58;15,67
ZIPAQUIRA - URBANO;24/01/2024 22:59;24/01/2024 23:58;12,56
ZIPAQUIRA - URBANO;24/01/2024 21:59;24/01/2024 22:58;8,79
ZIPAQUIRA - URBANO;24/01/2024 20:59;24/01/2024 21:58;6,66
ZIPAQUIRA - URBANO;24/01/2024 19:59;24/01/2024 20:58;6,36
ZIPAQUIRA - URBANO;24/01/2024 18:59;24/01/2024 19:58;7,33
ZIPAQUIRA - URBANO;24/01/2024 17:59;24/01/2024 18:58;4,38
ZIPAQUIRA - URBANO;24/01/2024 16:59;24/01/2024 17:58;3,29
ZIPAQUIRA - URBANO;24/01/2024 15:59;24/01/2024 16:58;3,75
ZIPAQUIRA - URBANO;24/01/2024 14:59;24/01/2024 15:58;3,29
ZIPAQUIRA - URBANO;24/01/2024 13:59;24/01/2024 14:58;27,7
ZIPAQUIRA - URBANO;24/01/2024 12:59;24/01/2024 13:58;24,66
ZIPAQUIRA - URBANO;24/01/2024 11:59;24/01/2024 12:58;26,98
ZIPAQUIRA - URBANO;24/01/2024 10:59;24/01/2024 11:58;19,08
ZIPAQUIRA - URBANO;24/01/2024 9:59;24/01/2024 10:58;17,48
ZIPAQUIRA - URBANO;24/01/2024 8:59;24/01/2024 9:58;11,11
ZIPAQUIRA - URBANO;24/01/2024 7:59;24/01/2024 8:58;24,5
ZIPAQUIRA - URBANO;24/01/2024 6:59;24/01/2024 7:58;28,45
ZIPAQUIRA - URBANO;24/01/2024 5:59;24/01/2024 6:58;23,89
ZIPAQUIRA - URBANO;24/01/2024 4:59;24/01/2024 5:58;14,65
ZIPAQUIRA - URBANO;24/01/2024 3:59;24/01/2024 4:58;18,14
ZIPAQUIRA - URBANO;24/01/2024 2:59;24/01/2024 3:58;17,58
ZIPAQUIRA - URBANO;24/01/2024 1:59;24/01/2024 2:58;14,62
ZIPAQUIRA - URBANO;24/01/2024 0:59;24/01/2024 1:58;12,06
ZIPAQUIRA - URBANO;23/01/2024 23:59;24/01/2024 0:58;11,05
ZIPAQUIRA - URBANO;23/01/2024 22:59;23/01/2024 23:58;9,58
ZIPAQUIRA - URBANO;23/01/2024 21:59;23/01/2024 22:58;9,2
ZIPAQUIRA - URBANO;23/01/2024 20:59;23/01/2024 21:58;6,81
ZIPAQUIRA - URBANO;23/01/2024 19:59;23/01/2024 20:58;8,7
ZIPAQUIRA - URBANO;23/01/2024 18:59;23/01/2024 19:58;9,62
ZIPAQUIRA - URBANO;23/01/2024 17:59;23/01/2024 18:58;5,34
ZIPAQUIRA - URBANO;23/01/2024 16:59;23/01/2024 17:58;3,99
ZIPAQUIRA - URBANO;23/01/2024 15:59;23/01/2024 16:58;3,5
ZIPAQUIRA - URBANO;23/01/2024 14:59;23/01/2024 15:58;5,6
ZIPAQUIRA - URBANO;23/01/2024 13:59;23/01/2024 14:58;8,17
ZIPAQUIRA - URBANO;23/01/2024 12:59;23/01/2024 13:58;7,26
ZIPAQUIRA - URBANO;23/01/2024 11:59;23/01/2024 12:58;3,35
ZIPAQUIRA - URBANO;23/01/2024 10:59;23/01/2024 11:58;3,06
ZIPAQUIRA - URBANO;23/01/2024 9:59;23/01/2024 10:58;2,95
ZIPAQUIRA - URBANO;23/01/2024 8:59;23/01/2024 9:58;2,71
ZIPAQUIRA - URBANO;23/01/2024 7:59;23/01/2024 8:58;12,34
ZIPAQUIRA - URBANO;23/01/2024 6:59;23/01/2024 7:58;23,29
ZIPAQUIRA - URBANO;23/01/2024 5:59;23/01/2024 6:58;17,99
ZIPAQUIRA - URBANO;23/01/2024 4:59;23/01/2024 5:58;15,4
ZIPAQUIRA - URBANO;23/01/2024 3:59;23/01/2024 4:58;14,46
ZIPAQUIRA - URBANO;23/01/2024 2:59;23/01/2024 3:58;10,25
ZIPAQUIRA - URBANO;23/01/2024 1:59;23/01/2024 2:58;10,75
ZIPAQUIRA - URBANO;23/01/2024 0:59;23/01/2024 1:58;8,92
ZIPAQUIRA - URBANO;22/01/2024 23:59;23/01/2024 0:58;7,63
ZIPAQUIRA - URBANO;22/01/2024 22:59;22/01/2024 23:58;7,57
ZIPAQUIRA - URBANO;22/01/2024 21:59;22/01/2024 22:58;6,83
ZIPAQUIRA - URBANO;22/01/2024 20:59;22/01/2024 21:58;7,87
ZIPAQUIRA - URBANO;22/01/2024 19:59;22/01/2024 20:58;6,96
ZIPAQUIRA - URBANO;22/01/2024 18:59;22/01/2024 19:58;6,66
ZIPAQUIRA - URBANO;22/01/2024 17:59;22/01/2024 18:58;5,5
ZIPAQUIRA - URBANO;22/01/2024 16:59;22/01/2024 17:58;2,87
ZIPAQUIRA - URBANO;22/01/2024 15:59;22/01/2024 16:58;2,58
ZIPAQUIRA - URBANO;22/01/2024 14:59;22/01/2024 15:58;3,05
ZIPAQUIRA - URBANO;22/01/2024 13:59;22/01/2024 14:58;2,71
ZIPAQUIRA - URBANO;22/01/2024 12:59;22/01/2024 13:58;2,42
ZIPAQUIRA - URBANO;22/01/2024 11:59;22/01/2024 12:58;2,46
ZIPAQUIRA - URBANO;22/01/2024 10:59;22/01/2024 11:58;2,62
ZIPAQUIRA - URBANO;22/01/2024 9:59;22/01/2024 10:58;2,31
ZIPAQUIRA - URBANO;22/01/2024 8:59;22/01/2024 9:58;3,27
ZIPAQUIRA - URBANO;22/01/2024 7:59;22/01/2024 8:58;6,1
ZIPAQUIRA - URBANO;22/01/2024 6:59;22/01/2024 7:58;8,95
